Year,Month,Day,Hour,Minute,Second,HYY_EDDYMAST.u_star_270
2022,05,26,18,30,00,NaN
2022,05,26,19,00,00,NaN
2022,05,26,19,30,00,NaN
2022,05,26,20,00,00,NaN
2022,05,26,20,30,00,NaN
2022,05,26,21,00,00,NaN
2022,05,26,21,30,00,NaN
2022,05,26,22,00,00,NaN
2022,05,26,22,30,00,NaN
2022,05,26,23,00,00,NaN
2022,05,26,23,30,00,NaN
2022,05,27,00,00,00,NaN
2022,05,27,00,30,00,NaN
2022,05,27,01,00,00,NaN
2022,05,27,01,30,00,NaN
2022,05,27,02,00,00,NaN
2022,05,27,02,30,00,NaN
2022,05,27,03,00,00,NaN
2022,05,27,03,30,00,NaN
2022,05,27,04,00,00,NaN
2022,05,27,04,30,00,NaN
2022,05,27,05,00,00,NaN
2022,05,27,05,30,00,NaN
2022,05,27,06,00,00,NaN
2022,05,27,06,30,00,NaN
2022,05,27,07,00,00,NaN
2022,05,27,07,30,00,NaN
2022,05,27,08,00,00,NaN
2022,05,27,08,30,00,NaN
2022,05,27,09,00,00,NaN
2022,05,27,09,30,00,NaN
2022,05,27,10,00,00,NaN
2022,05,27,10,30,00,NaN
2022,05,27,11,00,00,NaN
2022,05,27,11,30,00,NaN
2022,05,27,12,00,00,NaN
2022,05,27,12,30,00,NaN
2022,05,27,13,00,00,NaN
2022,05,27,13,30,00,NaN
2022,05,27,14,00,00,NaN
2022,05,27,14,30,00,NaN
2022,05,27,15,00,00,NaN
2022,05,27,15,30,00,NaN
2022,05,27,16,00,00,NaN
2022,05,27,16,30,00,NaN
2022,05,27,17,00,00,NaN
2022,05,27,17,30,00,NaN
2022,05,27,18,00,00,NaN
2022,05,27,18,30,00,NaN
2022,05,27,19,00,00,NaN
2022,05,27,19,30,00,NaN
2022,05,27,20,00,00,NaN
2022,05,27,20,30,00,NaN
2022,05,27,21,00,00,NaN
2022,05,27,21,30,00,NaN
2022,05,27,22,00,00,NaN
2022,05,27,22,30,00,NaN
2022,05,27,23,00,00,NaN
2022,05,27,23,30,00,NaN
2022,05,28,00,00,00,NaN
2022,05,28,00,30,00,NaN
2022,05,28,01,00,00,NaN
2022,05,28,01,30,00,NaN
2022,05,28,02,00,00,NaN
2022,05,28,02,30,00,NaN
2022,05,28,03,00,00,NaN
2022,05,28,03,30,00,NaN
2022,05,28,04,00,00,NaN
2022,05,28,04,30,00,NaN
2022,05,28,05,00,00,NaN
2022,05,28,05,30,00,NaN
2022,05,28,06,00,00,NaN
2022,05,28,06,30,00,NaN
2022,05,28,07,00,00,NaN
2022,05,28,07,30,00,NaN
2022,05,28,08,00,00,NaN
2022,05,28,08,30,00,NaN
2022,05,28,09,00,00,NaN
2022,05,28,09,30,00,NaN
2022,05,28,10,00,00,NaN
2022,05,28,10,30,00,NaN
2022,05,28,11,00,00,NaN
2022,05,28,11,30,00,NaN
2022,05,28,12,00,00,NaN
2022,05,28,12,30,00,NaN
2022,05,28,13,00,00,NaN
2022,05,28,13,30,00,NaN
2022,05,28,14,00,00,NaN
2022,05,28,14,30,00,NaN
2022,05,28,15,00,00,NaN
2022,05,28,15,30,00,NaN
2022,05,28,16,00,00,NaN
2022,05,28,16,30,00,NaN
2022,05,28,17,00,00,NaN
2022,05,28,17,30,00,NaN
2022,05,28,18,00,00,NaN
2022,05,28,18,30,00,NaN
2022,05,28,19,00,00,NaN
2022,05,28,19,30,00,NaN
2022,05,28,20,00,00,NaN
2022,05,28,20,30,00,NaN
2022,05,28,21,00,00,NaN
2022,05,28,21,30,00,NaN
2022,05,28,22,00,00,NaN
2022,05,28,22,30,00,NaN
2022,05,28,23,00,00,NaN
2022,05,28,23,30,00,NaN
2022,05,29,00,00,00,NaN
2022,05,29,00,30,00,NaN
2022,05,29,01,00,00,NaN
2022,05,29,01,30,00,NaN
2022,05,29,02,00,00,NaN
2022,05,29,02,30,00,NaN
2022,05,29,03,00,00,NaN
2022,05,29,03,30,00,NaN
2022,05,29,04,00,00,NaN
2022,05,29,04,30,00,NaN
2022,05,29,05,00,00,NaN
2022,05,29,05,30,00,NaN
2022,05,29,06,00,00,NaN
2022,05,29,06,30,00,NaN
2022,05,29,07,00,00,NaN
2022,05,29,07,30,00,NaN
2022,05,29,08,00,00,NaN
2022,05,29,08,30,00,NaN
2022,05,29,09,00,00,NaN
2022,05,29,09,30,00,NaN
2022,05,29,10,00,00,NaN
2022,05,29,10,30,00,NaN
2022,05,29,11,00,00,NaN
2022,05,29,11,30,00,NaN
2022,05,29,12,00,00,NaN
2022,05,29,12,30,00,NaN
2022,05,29,13,00,00,NaN
2022,05,29,13,30,00,NaN
2022,05,29,14,00,00,NaN
2022,05,29,14,30,00,NaN
2022,05,29,15,00,00,NaN
2022,05,29,15,30,00,NaN
2022,05,29,16,00,00,NaN
2022,05,29,16,30,00,NaN
2022,05,29,17,00,00,NaN
2022,05,29,17,30,00,NaN
2022,05,29,18,00,00,NaN
2022,05,29,18,30,00,NaN
2022,05,29,19,00,00,NaN
2022,05,29,19,30,00,NaN
2022,05,29,20,00,00,NaN
2022,05,29,20,30,00,NaN
2022,05,29,21,00,00,NaN
2022,05,29,21,30,00,NaN
2022,05,29,22,00,00,NaN
2022,05,29,22,30,00,NaN
2022,05,29,23,00,00,NaN
2022,05,29,23,30,00,NaN
2022,05,30,00,00,00,NaN
2022,05,30,00,30,00,NaN
2022,05,30,01,00,00,NaN
2022,05,30,01,30,00,NaN
2022,05,30,02,00,00,NaN
2022,05,30,02,30,00,NaN
2022,05,30,03,00,00,NaN
2022,05,30,03,30,00,NaN
2022,05,30,04,00,00,NaN
2022,05,30,04,30,00,NaN
2022,05,30,05,00,00,NaN
2022,05,30,05,30,00,NaN
2022,05,30,06,00,00,NaN
2022,05,30,06,30,00,NaN
2022,05,30,07,00,00,NaN
2022,05,30,07,30,00,NaN
2022,05,30,08,00,00,NaN
2022,05,30,08,30,00,NaN
2022,05,30,09,00,00,NaN
2022,05,30,09,30,00,NaN
2022,05,30,10,00,00,NaN
2022,05,30,10,30,00,NaN
2022,05,30,11,00,00,NaN
2022,05,30,11,30,00,NaN
2022,05,30,12,00,00,NaN
2022,05,30,12,30,00,NaN
2022,05,30,13,00,00,NaN
2022,05,30,13,30,00,NaN
2022,05,30,14,00,00,NaN
2022,05,30,14,30,00,NaN
2022,05,30,15,00,00,NaN
2022,05,30,15,30,00,NaN
2022,05,30,16,00,00,NaN
2022,05,30,16,30,00,NaN
2022,05,30,17,00,00,NaN
2022,05,30,17,30,00,NaN
2022,05,30,18,00,00,NaN
2022,05,30,18,30,00,NaN
2022,05,30,19,00,00,NaN
2022,05,30,19,30,00,NaN
2022,05,30,20,00,00,NaN
2022,05,30,20,30,00,NaN
2022,05,30,21,00,00,NaN
2022,05,30,21,30,00,NaN
2022,05,30,22,00,00,NaN
2022,05,30,22,30,00,NaN
2022,05,30,23,00,00,NaN
2022,05,30,23,30,00,NaN
2022,05,31,00,00,00,NaN
2022,05,31,00,30,00,NaN
2022,05,31,01,00,00,NaN
2022,05,31,01,30,00,NaN
2022,05,31,02,00,00,NaN
2022,05,31,02,30,00,NaN
2022,05,31,03,00,00,NaN
2022,05,31,03,30,00,NaN
2022,05,31,04,00,00,NaN
2022,05,31,04,30,00,NaN
2022,05,31,05,00,00,NaN
2022,05,31,05,30,00,NaN
2022,05,31,06,00,00,NaN
2022,05,31,06,30,00,NaN
2022,05,31,07,00,00,NaN
2022,05,31,07,30,00,NaN
2022,05,31,08,00,00,NaN
2022,05,31,08,30,00,NaN
2022,05,31,09,00,00,NaN
2022,05,31,09,30,00,NaN
2022,05,31,10,00,00,NaN
2022,05,31,10,30,00,NaN
2022,05,31,11,00,00,NaN
2022,05,31,11,30,00,NaN
2022,05,31,12,00,00,NaN
2022,05,31,12,30,00,NaN
2022,05,31,13,00,00,NaN
2022,05,31,13,30,00,NaN
2022,05,31,14,00,00,NaN
2022,05,31,14,30,00,NaN
2022,05,31,15,00,00,NaN
2022,05,31,15,30,00,NaN
2022,05,31,16,00,00,NaN
2022,05,31,16,30,00,NaN
2022,05,31,17,00,00,NaN
2022,05,31,17,30,00,NaN
2022,05,31,18,00,00,NaN
2022,05,31,18,30,00,NaN
2022,05,31,19,00,00,NaN
2022,05,31,19,30,00,NaN
2022,05,31,20,00,00,NaN
2022,05,31,20,30,00,NaN
2022,05,31,21,00,00,NaN
2022,05,31,21,30,00,NaN
2022,05,31,22,00,00,NaN
2022,05,31,22,30,00,NaN
2022,05,31,23,00,00,NaN
2022,05,31,23,30,00,NaN
2022,06,01,00,00,00,NaN
2022,06,01,00,30,00,NaN
2022,06,01,01,00,00,NaN
2022,06,01,01,30,00,NaN
2022,06,01,02,00,00,NaN
2022,06,01,02,30,00,NaN
2022,06,01,03,00,00,NaN
2022,06,01,03,30,00,NaN
2022,06,01,04,00,00,NaN
2022,06,01,04,30,00,NaN
2022,06,01,05,00,00,NaN
2022,06,01,05,30,00,NaN
2022,06,01,06,00,00,NaN
2022,06,01,06,30,00,NaN
2022,06,01,07,00,00,NaN
2022,06,01,07,30,00,NaN
2022,06,01,08,00,00,NaN
2022,06,01,08,30,00,NaN
2022,06,01,09,00,00,NaN
2022,06,01,09,30,00,NaN
2022,06,01,10,00,00,NaN
2022,06,01,10,30,00,NaN
2022,06,01,11,00,00,NaN
2022,06,01,11,30,00,NaN
2022,06,01,12,00,00,NaN
2022,06,01,12,30,00,NaN
2022,06,01,13,00,00,NaN
2022,06,01,13,30,00,NaN
2022,06,01,14,00,00,NaN
2022,06,01,14,30,00,NaN
2022,06,01,15,00,00,NaN
2022,06,01,15,30,00,NaN
2022,06,01,16,00,00,NaN
2022,06,01,16,30,00,NaN
2022,06,01,17,00,00,NaN
2022,06,01,17,30,00,NaN
2022,06,01,18,00,00,NaN
2022,06,01,18,30,00,NaN
2022,06,01,19,00,00,NaN
2022,06,01,19,30,00,NaN
2022,06,01,20,00,00,NaN
2022,06,01,20,30,00,NaN
2022,06,01,21,00,00,NaN
2022,06,01,21,30,00,NaN
2022,06,01,22,00,00,NaN
2022,06,01,22,30,00,NaN
2022,06,01,23,00,00,NaN
2022,06,01,23,30,00,NaN
2022,06,02,00,00,00,NaN
2022,06,02,00,30,00,NaN
2022,06,02,01,00,00,NaN
2022,06,02,01,30,00,NaN
2022,06,02,02,00,00,NaN
2022,06,02,02,30,00,NaN
2022,06,02,03,00,00,NaN
2022,06,02,03,30,00,NaN
2022,06,02,04,00,00,NaN
2022,06,02,04,30,00,NaN
2022,06,02,05,00,00,NaN
2022,06,02,05,30,00,NaN
2022,06,02,06,00,00,NaN
2022,06,02,06,30,00,NaN
2022,06,02,07,00,00,NaN
2022,06,02,07,30,00,NaN
2022,06,02,08,00,00,NaN
2022,06,02,08,30,00,NaN
2022,06,02,09,00,00,NaN
2022,06,02,09,30,00,NaN
2022,06,02,10,00,00,NaN
2022,06,02,10,30,00,NaN
2022,06,02,11,00,00,NaN
2022,06,02,11,30,00,NaN
2022,06,02,12,00,00,NaN
2022,06,02,12,30,00,NaN
2022,06,02,13,00,00,NaN
2022,06,02,13,30,00,NaN
2022,06,02,14,00,00,NaN
2022,06,02,14,30,00,NaN
2022,06,02,15,00,00,NaN
2022,06,02,15,30,00,NaN
2022,06,02,16,00,00,NaN
2022,06,02,16,30,00,NaN
2022,06,02,17,00,00,NaN
2022,06,02,17,30,00,NaN
2022,06,02,18,00,00,NaN
2022,06,02,18,30,00,NaN
2022,06,02,19,00,00,NaN
2022,06,02,19,30,00,NaN
2022,06,02,20,00,00,NaN
2022,06,02,20,30,00,NaN
2022,06,02,21,00,00,NaN
2022,06,02,21,30,00,NaN
2022,06,02,22,00,00,NaN
2022,06,02,22,30,00,NaN
2022,06,02,23,00,00,NaN
2022,06,02,23,30,00,NaN
2022,06,03,00,00,00,NaN
2022,06,03,00,30,00,NaN
2022,06,03,01,00,00,NaN
2022,06,03,01,30,00,NaN
2022,06,03,02,00,00,NaN
2022,06,03,02,30,00,NaN
2022,06,03,03,00,00,NaN
2022,06,03,03,30,00,NaN
2022,06,03,04,00,00,NaN
2022,06,03,04,30,00,NaN
2022,06,03,05,00,00,NaN
2022,06,03,05,30,00,NaN
2022,06,03,06,00,00,NaN
2022,06,03,06,30,00,NaN
2022,06,03,07,00,00,NaN
2022,06,03,07,30,00,NaN
2022,06,03,08,00,00,NaN
2022,06,03,08,30,00,NaN
2022,06,03,09,00,00,NaN
2022,06,03,09,30,00,NaN
2022,06,03,10,00,00,NaN
2022,06,03,10,30,00,NaN
2022,06,03,11,00,00,NaN
2022,06,03,11,30,00,NaN
2022,06,03,12,00,00,NaN
2022,06,03,12,30,00,NaN
2022,06,03,13,00,00,NaN
2022,06,03,13,30,00,NaN
2022,06,03,14,00,00,NaN
2022,06,03,14,30,00,NaN
2022,06,03,15,00,00,NaN
2022,06,03,15,30,00,NaN
2022,06,03,16,00,00,NaN
2022,06,03,16,30,00,NaN
2022,06,03,17,00,00,NaN
2022,06,03,17,30,00,NaN
2022,06,03,18,00,00,NaN
2022,06,03,18,30,00,NaN
2022,06,03,19,00,00,NaN
2022,06,03,19,30,00,NaN
2022,06,03,20,00,00,NaN
2022,06,03,20,30,00,NaN
2022,06,03,21,00,00,NaN
2022,06,03,21,30,00,NaN
2022,06,03,22,00,00,NaN
2022,06,03,22,30,00,NaN
2022,06,03,23,00,00,NaN
2022,06,03,23,30,00,NaN
2022,06,04,00,00,00,NaN
2022,06,04,00,30,00,NaN
2022,06,04,01,00,00,NaN
2022,06,04,01,30,00,NaN
2022,06,04,02,00,00,NaN
2022,06,04,02,30,00,NaN
2022,06,04,03,00,00,NaN
2022,06,04,03,30,00,NaN
2022,06,04,04,00,00,NaN
2022,06,04,04,30,00,NaN
2022,06,04,05,00,00,NaN
2022,06,04,05,30,00,NaN
2022,06,04,06,00,00,NaN
2022,06,04,06,30,00,NaN
2022,06,04,07,00,00,NaN
2022,06,04,07,30,00,NaN
2022,06,04,08,00,00,NaN
2022,06,04,08,30,00,NaN
2022,06,04,09,00,00,NaN
2022,06,04,09,30,00,NaN
2022,06,04,10,00,00,NaN
2022,06,04,10,30,00,NaN
2022,06,04,11,00,00,NaN
2022,06,04,11,30,00,NaN
2022,06,04,12,00,00,NaN
2022,06,04,12,30,00,NaN
2022,06,04,13,00,00,NaN
2022,06,04,13,30,00,NaN
2022,06,04,14,00,00,NaN
2022,06,04,14,30,00,NaN
2022,06,04,15,00,00,NaN
2022,06,04,15,30,00,NaN
2022,06,04,16,00,00,NaN
2022,06,04,16,30,00,NaN
2022,06,04,17,00,00,NaN
2022,06,04,17,30,00,NaN
2022,06,04,18,00,00,NaN
2022,06,04,18,30,00,NaN
2022,06,04,19,00,00,NaN
2022,06,04,19,30,00,NaN
2022,06,04,20,00,00,NaN
2022,06,04,20,30,00,NaN
2022,06,04,21,00,00,NaN
2022,06,04,21,30,00,NaN
2022,06,04,22,00,00,NaN
2022,06,04,22,30,00,NaN
2022,06,04,23,00,00,NaN
2022,06,04,23,30,00,NaN
2022,06,05,00,00,00,NaN
2022,06,05,00,30,00,NaN
2022,06,05,01,00,00,NaN
2022,06,05,01,30,00,NaN
2022,06,05,02,00,00,NaN
2022,06,05,02,30,00,NaN
2022,06,05,03,00,00,NaN
2022,06,05,03,30,00,NaN
2022,06,05,04,00,00,NaN
2022,06,05,04,30,00,NaN
2022,06,05,05,00,00,NaN
2022,06,05,05,30,00,NaN
2022,06,05,06,00,00,NaN
2022,06,05,06,30,00,NaN
2022,06,05,07,00,00,NaN
2022,06,05,07,30,00,NaN
2022,06,05,08,00,00,NaN
2022,06,05,08,30,00,NaN
2022,06,05,09,00,00,NaN
2022,06,05,09,30,00,NaN
2022,06,05,10,00,00,NaN
2022,06,05,10,30,00,NaN
2022,06,05,11,00,00,NaN
2022,06,05,11,30,00,NaN
2022,06,05,12,00,00,NaN
2022,06,05,12,30,00,NaN
2022,06,05,13,00,00,NaN
2022,06,05,13,30,00,NaN
2022,06,05,14,00,00,NaN
2022,06,05,14,30,00,NaN
2022,06,05,15,00,00,NaN
2022,06,05,15,30,00,NaN
2022,06,05,16,00,00,NaN
2022,06,05,16,30,00,NaN
2022,06,05,17,00,00,NaN
2022,06,05,17,30,00,NaN
2022,06,05,18,00,00,NaN
2022,06,05,18,30,00,NaN
2022,06,05,19,00,00,NaN
2022,06,05,19,30,00,NaN
2022,06,05,20,00,00,NaN
2022,06,05,20,30,00,NaN
2022,06,05,21,00,00,NaN
2022,06,05,21,30,00,NaN
2022,06,05,22,00,00,NaN
2022,06,05,22,30,00,NaN
2022,06,05,23,00,00,NaN
2022,06,05,23,30,00,NaN
2022,06,06,00,00,00,NaN
2022,06,06,00,30,00,NaN
2022,06,06,01,00,00,NaN
2022,06,06,01,30,00,NaN
2022,06,06,02,00,00,NaN
2022,06,06,02,30,00,NaN
2022,06,06,03,00,00,NaN
2022,06,06,03,30,00,NaN
2022,06,06,04,00,00,NaN
2022,06,06,04,30,00,NaN
2022,06,06,05,00,00,NaN
2022,06,06,05,30,00,NaN
2022,06,06,06,00,00,NaN
2022,06,06,06,30,00,NaN
2022,06,06,07,00,00,NaN
2022,06,06,07,30,00,NaN
2022,06,06,08,00,00,NaN
2022,06,06,08,30,00,NaN
2022,06,06,09,00,00,NaN
2022,06,06,09,30,00,NaN
2022,06,06,10,00,00,NaN
2022,06,06,10,30,00,NaN
2022,06,06,11,00,00,NaN
2022,06,06,11,30,00,NaN
2022,06,06,12,00,00,NaN
2022,06,06,12,30,00,NaN
2022,06,06,13,00,00,NaN
2022,06,06,13,30,00,NaN
2022,06,06,14,00,00,NaN
2022,06,06,14,30,00,NaN
2022,06,06,15,00,00,NaN
2022,06,06,15,30,00,NaN
2022,06,06,16,00,00,NaN
2022,06,06,16,30,00,NaN
2022,06,06,17,00,00,NaN
2022,06,06,17,30,00,NaN
2022,06,06,18,00,00,NaN
2022,06,06,18,30,00,NaN
2022,06,06,19,00,00,NaN
2022,06,06,19,30,00,NaN
2022,06,06,20,00,00,NaN
2022,06,06,20,30,00,NaN
2022,06,06,21,00,00,NaN
2022,06,06,21,30,00,NaN
2022,06,06,22,00,00,NaN
2022,06,06,22,30,00,NaN
2022,06,06,23,00,00,NaN
2022,06,06,23,30,00,NaN
2022,06,07,00,00,00,NaN
2022,06,07,00,30,00,NaN
2022,06,07,01,00,00,NaN
2022,06,07,01,30,00,NaN
2022,06,07,02,00,00,NaN
2022,06,07,02,30,00,NaN
2022,06,07,03,00,00,NaN
2022,06,07,03,30,00,NaN
2022,06,07,04,00,00,NaN
2022,06,07,04,30,00,NaN
2022,06,07,05,00,00,NaN
2022,06,07,05,30,00,NaN
2022,06,07,06,00,00,NaN
2022,06,07,06,30,00,NaN
2022,06,07,07,00,00,NaN
2022,06,07,07,30,00,NaN
2022,06,07,08,00,00,NaN
2022,06,07,08,30,00,NaN
2022,06,07,09,00,00,NaN
2022,06,07,09,30,00,NaN
2022,06,07,10,00,00,NaN
2022,06,07,10,30,00,NaN
2022,06,07,11,00,00,NaN
2022,06,07,11,30,00,NaN
2022,06,07,12,00,00,NaN
2022,06,07,12,30,00,NaN
2022,06,07,13,00,00,NaN
2022,06,07,13,30,00,NaN
2022,06,07,14,00,00,NaN
2022,06,07,14,30,00,NaN
2022,06,07,15,00,00,NaN
2022,06,07,15,30,00,NaN
2022,06,07,16,00,00,NaN
2022,06,07,16,30,00,NaN
2022,06,07,17,00,00,NaN
2022,06,07,17,30,00,NaN
2022,06,07,18,00,00,NaN
2022,06,07,18,30,00,NaN
2022,06,07,19,00,00,NaN
2022,06,07,19,30,00,NaN
2022,06,07,20,00,00,NaN
2022,06,07,20,30,00,NaN
2022,06,07,21,00,00,NaN
2022,06,07,21,30,00,NaN
2022,06,07,22,00,00,NaN
2022,06,07,22,30,00,NaN
2022,06,07,23,00,00,NaN
2022,06,07,23,30,00,NaN
2022,06,08,00,00,00,NaN
2022,06,08,00,30,00,NaN
2022,06,08,01,00,00,NaN
2022,06,08,01,30,00,NaN
2022,06,08,02,00,00,NaN
2022,06,08,02,30,00,NaN
2022,06,08,03,00,00,NaN
2022,06,08,03,30,00,NaN
2022,06,08,04,00,00,NaN
2022,06,08,04,30,00,NaN
2022,06,08,05,00,00,NaN
2022,06,08,05,30,00,NaN
2022,06,08,06,00,00,NaN
2022,06,08,06,30,00,NaN
2022,06,08,07,00,00,NaN
2022,06,08,07,30,00,NaN
2022,06,08,08,00,00,NaN
2022,06,08,08,30,00,NaN
2022,06,08,09,00,00,NaN
2022,06,08,09,30,00,NaN
2022,06,08,10,00,00,NaN
2022,06,08,10,30,00,NaN
2022,06,08,11,00,00,NaN
2022,06,08,11,30,00,NaN
2022,06,08,12,00,00,NaN
2022,06,08,12,30,00,NaN
2022,06,08,13,00,00,NaN
2022,06,08,13,30,00,NaN
2022,06,08,14,00,00,NaN
2022,06,08,14,30,00,NaN
2022,06,08,15,00,00,NaN
2022,06,08,15,30,00,NaN
2022,06,08,16,00,00,NaN
2022,06,08,16,30,00,NaN
2022,06,08,17,00,00,NaN
2022,06,08,17,30,00,NaN
2022,06,08,18,00,00,NaN
2022,06,08,18,30,00,NaN
2022,06,08,19,00,00,NaN
2022,06,08,19,30,00,NaN
2022,06,08,20,00,00,NaN
2022,06,08,20,30,00,NaN
2022,06,08,21,00,00,NaN
2022,06,08,21,30,00,NaN
2022,06,08,22,00,00,NaN
2022,06,08,22,30,00,NaN
2022,06,08,23,00,00,NaN
2022,06,08,23,30,00,NaN
2022,06,09,00,00,00,NaN
2022,06,09,00,30,00,NaN
2022,06,09,01,00,00,NaN
2022,06,09,01,30,00,NaN
2022,06,09,02,00,00,NaN
2022,06,09,02,30,00,NaN
2022,06,09,03,00,00,NaN
2022,06,09,03,30,00,NaN
2022,06,09,04,00,00,NaN
2022,06,09,04,30,00,NaN
2022,06,09,05,00,00,NaN
2022,06,09,05,30,00,NaN
2022,06,09,06,00,00,NaN
2022,06,09,06,30,00,NaN
2022,06,09,07,00,00,NaN
2022,06,09,07,30,00,NaN
2022,06,09,08,00,00,NaN
2022,06,09,08,30,00,NaN
2022,06,09,09,00,00,NaN
2022,06,09,09,30,00,NaN
2022,06,09,10,00,00,NaN
2022,06,09,10,30,00,NaN
2022,06,09,11,00,00,NaN
2022,06,09,11,30,00,NaN
2022,06,09,12,00,00,NaN
2022,06,09,12,30,00,NaN
2022,06,09,13,00,00,NaN
2022,06,09,13,30,00,NaN
2022,06,09,14,00,00,NaN
2022,06,09,14,30,00,NaN
2022,06,09,15,00,00,NaN
2022,06,09,15,30,00,NaN
2022,06,09,16,00,00,NaN
2022,06,09,16,30,00,NaN
2022,06,09,17,00,00,NaN
2022,06,09,17,30,00,NaN
2022,06,09,18,00,00,NaN
2022,06,09,18,30,00,NaN
2022,06,09,19,00,00,NaN
2022,06,09,19,30,00,NaN
2022,06,09,20,00,00,NaN
2022,06,09,20,30,00,NaN
2022,06,09,21,00,00,NaN
2022,06,09,21,30,00,NaN
2022,06,09,22,00,00,NaN
2022,06,09,22,30,00,NaN
2022,06,09,23,00,00,NaN
2022,06,09,23,30,00,NaN
2022,06,10,00,00,00,NaN
2022,06,10,00,30,00,NaN
2022,06,10,01,00,00,NaN
2022,06,10,01,30,00,NaN
2022,06,10,02,00,00,NaN
2022,06,10,02,30,00,NaN
2022,06,10,03,00,00,NaN
2022,06,10,03,30,00,NaN
2022,06,10,04,00,00,NaN
2022,06,10,04,30,00,NaN
2022,06,10,05,00,00,NaN
2022,06,10,05,30,00,NaN
2022,06,10,06,00,00,NaN
2022,06,10,06,30,00,NaN
2022,06,10,07,00,00,NaN
2022,06,10,07,30,00,NaN
2022,06,10,08,00,00,NaN
2022,06,10,08,30,00,NaN
2022,06,10,09,00,00,NaN
2022,06,10,09,30,00,NaN
2022,06,10,10,00,00,NaN
2022,06,10,10,30,00,NaN
2022,06,10,11,00,00,NaN
2022,06,10,11,30,00,NaN
2022,06,10,12,00,00,NaN
2022,06,10,12,30,00,NaN
2022,06,10,13,00,00,NaN
2022,06,10,13,30,00,NaN
2022,06,10,14,00,00,NaN
2022,06,10,14,30,00,NaN
2022,06,10,15,00,00,NaN
2022,06,10,15,30,00,NaN
2022,06,10,16,00,00,NaN
2022,06,10,16,30,00,NaN
2022,06,10,17,00,00,NaN
2022,06,10,17,30,00,NaN
2022,06,10,18,00,00,NaN
2022,06,10,18,30,00,NaN
2022,06,10,19,00,00,NaN
2022,06,10,19,30,00,NaN
2022,06,10,20,00,00,NaN
2022,06,10,20,30,00,NaN
2022,06,10,21,00,00,NaN
2022,06,10,21,30,00,NaN
2022,06,10,22,00,00,NaN
2022,06,10,22,30,00,NaN
2022,06,10,23,00,00,NaN
2022,06,10,23,30,00,NaN
2022,06,11,00,00,00,NaN
2022,06,11,00,30,00,NaN
2022,06,11,01,00,00,NaN
2022,06,11,01,30,00,NaN
2022,06,11,02,00,00,NaN
2022,06,11,02,30,00,NaN
2022,06,11,03,00,00,NaN
2022,06,11,03,30,00,NaN
2022,06,11,04,00,00,NaN
2022,06,11,04,30,00,NaN
2022,06,11,05,00,00,NaN
2022,06,11,05,30,00,NaN
2022,06,11,06,00,00,NaN
2022,06,11,06,30,00,NaN
2022,06,11,07,00,00,NaN
2022,06,11,07,30,00,NaN
2022,06,11,08,00,00,NaN
2022,06,11,08,30,00,NaN
2022,06,11,09,00,00,NaN
2022,06,11,09,30,00,NaN
2022,06,11,10,00,00,NaN
2022,06,11,10,30,00,NaN
2022,06,11,11,00,00,NaN
2022,06,11,11,30,00,NaN
2022,06,11,12,00,00,NaN
2022,06,11,12,30,00,NaN
2022,06,11,13,00,00,NaN
2022,06,11,13,30,00,NaN
2022,06,11,14,00,00,NaN
2022,06,11,14,30,00,NaN
2022,06,11,15,00,00,NaN
2022,06,11,15,30,00,NaN
2022,06,11,16,00,00,NaN
2022,06,11,16,30,00,NaN
2022,06,11,17,00,00,NaN
2022,06,11,17,30,00,NaN
2022,06,11,18,00,00,NaN
2022,06,11,18,30,00,NaN
2022,06,11,19,00,00,NaN
2022,06,11,19,30,00,NaN
2022,06,11,20,00,00,NaN
2022,06,11,20,30,00,NaN
2022,06,11,21,00,00,NaN
2022,06,11,21,30,00,NaN
2022,06,11,22,00,00,NaN
2022,06,11,22,30,00,NaN
2022,06,11,23,00,00,NaN
2022,06,11,23,30,00,NaN
2022,06,12,00,00,00,NaN
2022,06,12,00,30,00,NaN
2022,06,12,01,00,00,NaN
2022,06,12,01,30,00,NaN
2022,06,12,02,00,00,NaN
2022,06,12,02,30,00,NaN
2022,06,12,03,00,00,NaN
2022,06,12,03,30,00,NaN
2022,06,12,04,00,00,NaN
2022,06,12,04,30,00,NaN
2022,06,12,05,00,00,NaN
2022,06,12,05,30,00,NaN
2022,06,12,06,00,00,NaN
2022,06,12,06,30,00,NaN
2022,06,12,07,00,00,NaN
2022,06,12,07,30,00,NaN
2022,06,12,08,00,00,NaN
2022,06,12,08,30,00,NaN
2022,06,12,09,00,00,NaN
2022,06,12,09,30,00,NaN
2022,06,12,10,00,00,NaN
2022,06,12,10,30,00,NaN
2022,06,12,11,00,00,NaN
2022,06,12,11,30,00,NaN
2022,06,12,12,00,00,NaN
2022,06,12,12,30,00,NaN
2022,06,12,13,00,00,NaN
2022,06,12,13,30,00,NaN
2022,06,12,14,00,00,NaN
2022,06,12,14,30,00,NaN
2022,06,12,15,00,00,NaN
2022,06,12,15,30,00,NaN
2022,06,12,16,00,00,NaN
2022,06,12,16,30,00,NaN
2022,06,12,17,00,00,NaN
2022,06,12,17,30,00,NaN
2022,06,12,18,00,00,NaN
2022,06,12,18,30,00,NaN
2022,06,12,19,00,00,NaN
2022,06,12,19,30,00,NaN
2022,06,12,20,00,00,NaN
2022,06,12,20,30,00,NaN
